CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Satisfaction.Score,Card.Type,Point.Earned
780,Germany,Male,51,4,126725.25,1,1,0,195259.31,Churned,3,DIAMOND,744
793,Spain,Male,52,2,0,1,1,0,159123.82,Churned,5,GOLD,883
672,France,Female,45,9,0,1,1,1,92027.69,Churned,1,PLATINUM,397
608,Germany,Male,44,7,114203.47,1,1,1,77830.36,Churned,4,PLATINUM,268
792,Germany,Female,59,9,101609.77,1,0,0,161479.19,Churned,5,DIAMOND,779
756,Germany,Male,41,6,149049.92,1,0,1,50422.36,Churned,4,DIAMOND,783
783,Germany,Female,58,3,127539.3,1,1,1,96590.39,Churned,5,SILVER,270
707,Spain,Female,35,3,56674.48,1,1,0,17987.4,Churned,4,DIAMOND,845
523,Germany,Female,39,1,143903.11,1,1,1,118711.75,Churned,1,SILVER,732
529,France,Female,38,2,0,1,1,0,146388.85,Churned,5,DIAMOND,339
556,Germany,Male,37,9,145018.64,2,1,0,90928.02,Churned,1,SILVER,545
603,Spain,Male,57,6,105000.85,2,1,1,87412.24,Churned,3,DIAMOND,281
550,Germany,Male,52,5,121016.23,1,1,1,41730.37,Churned,3,DIAMOND,592
834,France,Female,49,2,131394.56,1,0,0,194365.76,Churned,2,GOLD,567
740,France,Female,60,5,108028.08,2,0,0,25980.42,Churned,5,GOLD,922
850,Spain,Male,49,8,0,1,0,0,25867.67,Churned,2,PLATINUM,240
833,Germany,Male,59,1,130854.59,1,1,1,30722.52,Churned,2,SILVER,504
730,Germany,Female,33,7,130367.87,1,1,0,15142.1,Churned,2,GOLD,910
610,Spain,Male,42,6,0,2,1,0,158302.59,Churned,5,DIAMOND,237
653,France,Male,47,6,0,1,1,0,50695.93,Churned,2,SILVER,622
846,France,Female,34,10,142388.61,2,0,1,68393.64,Churned,5,SILVER,451
708,France,Male,34,3,0,1,0,1,121457.88,Churned,5,DIAMOND,552
709,France,Female,43,8,0,2,0,0,168035.62,Churned,4,GOLD,863
496,Spain,Female,44,0,179356.28,2,1,0,2919.21,Churned,1,PLATINUM,326
545,Germany,Female,37,8,114754.08,1,1,0,136050.44,Churned,5,GOLD,958
573,Spain,Male,50,0,159304.07,1,0,1,155915.24,Churned,4,SILVER,466
581,France,Female,47,1,122949.14,1,0,0,180251.68,Churned,2,DIAMOND,983
597,Germany,Female,22,6,101528.61,1,1,0,70529,Churned,2,SILVER,793
568,Germany,Male,40,1,99282.63,1,0,0,134600.94,Churned,2,SILVER,818
657,Germany,Male,40,7,99165.84,1,0,1,119333.95,Churned,5,SILVER,267
722,Germany,Female,48,10,138311.76,1,1,1,3472.63,Churned,2,DIAMOND,310
447,France,Male,41,3,0,4,1,1,197490.39,Churned,2,SILVER,408
626,France,Male,43,4,137638.69,1,1,0,130442.08,Churned,2,GOLD,560
516,France,Male,27,9,0,1,1,0,142680.64,Churned,2,GOLD,445
537,Germany,Female,46,5,100727.5,1,0,1,140857.76,Churned,3,DIAMOND,649
698,Germany,Female,52,1,107906.75,1,1,0,168886.39,Churned,4,GOLD,866
697,Spain,Male,62,7,0,1,1,0,129188.18,Churned,4,DIAMOND,547
725,Germany,Male,45,8,116917.07,1,0,0,173464.43,Churned,5,GOLD,489
592,France,Male,54,8,0,1,1,1,28737.71,Churned,2,PLATINUM,359
549,Germany,Male,41,9,95020.8,3,1,1,131710.59,Churned,5,DIAMOND,793
715,France,Male,41,4,94267.9,1,0,1,152821.12,Churned,5,GOLD,831
514,Germany,Female,45,3,109032.23,1,0,1,155407.21,Churned,2,DIAMOND,764
549,Germany,Female,55,1,137592.31,2,0,1,116548.02,Churned,4,PLATINUM,319
619,Spain,Female,44,6,52831.13,1,1,1,112649.22,Churned,3,SILVER,245
675,France,Female,49,0,0,1,1,1,80496.71,Churned,4,SILVER,448
590,France,Female,54,4,0,2,1,1,93820.49,Churned,4,PLATINUM,723
684,Germany,Male,37,1,126817.13,2,1,1,29995.83,Churned,1,GOLD,511
612,Spain,Female,63,2,131629.17,2,1,0,122109.58,Churned,4,SILVER,642
751,France,Female,48,4,0,1,0,1,30165.06,Churned,3,DIAMOND,591
644,Germany,Female,40,4,77270.08,2,1,1,115800.1,Churned,3,DIAMOND,748
683,France,Female,30,2,0,2,0,1,100496.84,Churned,2,PLATINUM,526
574,Spain,Male,36,4,77967.5,1,1,0,167066.95,Churned,1,DIAMOND,929
632,Germany,Male,41,3,126550.7,1,0,0,177644.52,Churned,3,PLATINUM,324
710,France,Male,54,6,171137.62,1,1,1,167023.95,Churned,4,GOLD,451
534,France,Female,55,8,116973.26,3,1,0,122066.5,Churned,1,PLATINUM,840
636,Germany,Female,48,3,120568.41,1,1,0,190160.04,Churned,2,SILVER,981
706,Germany,Male,67,1,123276.69,2,1,1,86507.88,Churned,1,DIAMOND,906
635,France,Female,27,8,127471.56,1,1,1,152916.05,Churned,5,DIAMOND,476
628,Germany,Male,38,10,113525.84,1,1,0,46044.48,Churned,5,PLATINUM,491
668,France,Female,46,2,0,3,1,0,89048.46,Churned,1,DIAMOND,943
680,Germany,Male,30,4,108300.27,2,0,1,44384.57,Churned,3,DIAMOND,860
587,Germany,Female,49,7,155393.98,2,1,0,13308.2,Churned,1,DIAMOND,318
447,France,Male,43,2,0,2,1,0,33879.26,Churned,5,GOLD,348
466,France,Male,40,4,91592.06,1,1,0,141210.18,Churned,1,SILVER,977
636,Spain,Male,36,1,0,3,1,1,74048.1,Churned,5,DIAMOND,244
698,Spain,Female,50,1,0,4,1,0,88566.9,Churned,3,PLATINUM,341
705,Germany,Female,48,1,156848.13,2,1,1,99475.95,Churned,4,SILVER,240
551,France,Female,59,2,166968.28,1,1,0,159483.76,Churned,4,SILVER,654
512,Spain,Male,36,1,0,1,0,1,135482.26,Churned,4,PLATINUM,795
645,Spain,Male,44,8,113755.78,2,1,0,149756.71,Churned,5,DIAMOND,484
585,Spain,Female,56,1,128472.8,1,1,0,186476.91,Churned,2,GOLD,815
626,Germany,Female,47,2,103108.8,1,0,1,166475.44,Churned,3,GOLD,279
546,France,Male,34,4,165363.31,2,1,1,25744.13,Churned,2,SILVER,440
537,Germany,Female,37,7,158411.95,4,1,1,117690.58,Churned,3,DIAMOND,888
703,France,Male,37,1,149762.08,1,1,0,20629.4,Churned,3,DIAMOND,371
734,France,Female,54,3,0,1,1,0,130805.54,Churned,4,SILVER,505
576,France,Female,41,4,112609.91,1,0,0,191035.18,Churned,4,SILVER,660
606,France,Female,39,3,0,2,1,0,50560.45,Churned,2,GOLD,612
588,Germany,Female,35,1,103060.63,1,1,0,179866.01,Churned,5,DIAMOND,697
729,Spain,Female,28,0,0,2,1,1,31165.06,Churned,3,PLATINUM,433
721,Spain,Male,51,0,169312.13,1,1,0,109078.35,Churned,2,PLATINUM,405
523,Germany,Male,41,0,119276.31,1,0,0,122284.38,Churned,3,SILVER,844
640,France,Female,47,6,89799.46,2,0,1,13783.77,Churned,4,PLATINUM,857
621,Germany,Female,55,7,131033.76,1,0,1,75685.59,Churned,4,SILVER,412
803,France,Male,42,5,0,1,1,0,196466.83,Churned,1,GOLD,534
608,Spain,Female,28,4,0,2,1,0,10899.63,Churned,5,PLATINUM,391
682,France,Female,52,5,112670.48,1,1,0,21085.17,Churned,5,PLATINUM,336
790,Spain,Female,46,9,0,1,0,0,14679.81,Churned,3,SILVER,258
850,France,Female,35,2,128548.49,4,1,0,75478.95,Churned,3,PLATINUM,507
445,Spain,Male,62,1,64119.38,1,1,1,76569.64,Churned,5,PLATINUM,561
720,Spain,Male,64,3,45752.78,2,1,0,79623.28,Churned,4,SILVER,608
660,France,Male,50,1,0,3,1,1,191849.15,Churned,5,SILVER,967
477,Germany,Female,24,2,95675.62,2,0,0,162699.7,Churned,3,PLATINUM,355
811,Germany,Male,52,10,76915.4,1,0,0,146359.81,Churned,2,GOLD,488
714,Germany,Male,54,4,137986.58,2,0,1,51308.54,Churned,2,PLATINUM,809
529,France,Female,43,0,123815.86,1,1,1,78463.99,Churned,5,DIAMOND,703
649,Spain,Female,49,2,0,1,1,0,84863.85,Churned,3,DIAMOND,226
668,Germany,Female,39,0,122104.79,1,1,0,112946.67,Churned,5,DIAMOND,749
849,France,Female,41,6,0,2,1,1,169203.51,Churned,1,DIAMOND,618
760,France,Male,38,6,162888.73,1,1,0,91098.76,Churned,2,GOLD,528
469,France,Female,48,5,0,1,1,0,160529.71,Churned,1,PLATINUM,847
723,Germany,Female,47,10,90450,2,0,0,103379.31,Churned,5,GOLD,244
601,Germany,Male,42,1,98495.72,1,1,0,40014.76,Churned,2,DIAMOND,225
610,Germany,Male,50,1,113957.01,2,1,0,196526.55,Churned,4,SILVER,264
778,France,Female,33,9,151772.63,2,0,0,180249.94,Churned,5,DIAMOND,708
752,Spain,Male,48,5,116060.08,1,1,0,156618.38,Churned,5,PLATINUM,265
672,France,Female,53,9,169406.33,4,1,1,147311.47,Churned,4,DIAMOND,232
762,Germany,Male,46,6,123571.77,3,0,1,57014.17,Churned,5,DIAMOND,655
542,France,Male,39,3,135096.77,1,1,1,14353.43,Churned,2,PLATINUM,328
688,Germany,Male,35,5,111578.18,1,0,0,166165.93,Churned,1,PLATINUM,384
479,Germany,Male,35,4,138718.92,1,1,1,47251.79,Churned,1,GOLD,751
737,France,Male,43,0,80090.93,1,1,0,39920,Churned,5,SILVER,394
642,Germany,Male,49,4,120688.61,1,1,0,24770.22,Churned,1,GOLD,641
684,Spain,Male,39,4,207034.96,2,0,0,157694.76,Churned,4,DIAMOND,800
672,Spain,Female,56,2,209767.31,2,1,1,150694.42,Churned,5,PLATINUM,742
850,Spain,Female,53,7,65407.16,2,0,0,182633.63,Churned,1,PLATINUM,480
475,France,Male,39,6,0,1,1,1,56999.9,Churned,1,GOLD,388
517,France,Male,62,1,43772.66,3,1,0,187756.24,Churned,1,SILVER,590
732,Germany,Female,61,9,94867.18,2,1,1,157527.6,Churned,3,GOLD,507
739,Germany,Male,45,7,102703.62,1,0,1,147802.94,Churned,3,SILVER,827
692,Germany,Male,45,6,152296.83,4,0,1,108040.86,Churned,4,DIAMOND,489
582,Germany,Female,40,3,110150.43,1,1,1,191757.65,Churned,1,GOLD,686
745,Germany,Female,28,1,111071.36,1,1,0,73275.96,Churned,1,PLATINUM,238
648,Germany,Female,32,8,157138.99,3,1,0,190994.48,Churned,5,PLATINUM,984
626,France,Female,44,2,0,1,0,1,173117.22,Churned,4,GOLD,307
726,Spain,Female,56,8,123110.9,3,0,1,130113.78,Churned,4,DIAMOND,873
724,Germany,Male,33,4,88046.88,1,0,1,186942.49,Churned,3,SILVER,756
517,Germany,Female,59,8,154110.99,2,1,0,101240.08,Churned,1,DIAMOND,872
728,Germany,Male,45,3,108924.33,2,1,0,84300.4,Churned,4,PLATINUM,947
439,Spain,Male,52,3,96196.24,4,1,0,198874.52,Churned,1,GOLD,397
675,Spain,Female,40,8,79035.95,1,1,0,142783.98,Churned,5,GOLD,481
748,Germany,Male,45,2,119852.01,1,0,0,73853.94,Churned,2,PLATINUM,741
467,Germany,Male,28,10,126315.26,1,1,0,32349.29,Churned,4,PLATINUM,469
474,France,Male,33,5,0,2,1,0,181945.52,Churned,1,DIAMOND,454
608,Spain,Male,45,4,0,2,0,0,36697.48,Churned,1,DIAMOND,796
549,France,Female,52,1,0,1,0,1,8636.05,Churned,4,DIAMOND,485
597,Spain,Male,43,2,85162.26,1,0,1,5104.08,Churned,1,SILVER,507
648,Spain,Male,49,5,0,1,1,0,149946.43,Churned,4,GOLD,549
651,France,Male,45,2,165901.59,2,1,0,23054.51,Churned,1,DIAMOND,834
547,France,Female,49,2,0,1,0,0,65466.93,Churned,5,DIAMOND,618
560,France,Male,49,4,0,1,1,1,100075.1,Churned,1,DIAMOND,533
637,France,Female,63,5,0,1,1,0,28092.77,Churned,1,PLATINUM,252
697,France,Female,45,1,0,2,1,0,46807.62,Churned,3,PLATINUM,559
602,Germany,Female,26,8,113674.2,1,1,0,197861.16,Churned,3,DIAMOND,368
547,Germany,Male,41,3,151191.31,1,1,0,175295.89,Churned,2,SILVER,945
760,France,Female,51,2,100946.71,1,0,0,179614.8,Churned,4,DIAMOND,550
481,France,Male,44,9,175303.06,1,1,0,65500.53,Churned,4,PLATINUM,408
789,Germany,Male,43,8,119654.44,2,0,1,148412.24,Churned,5,PLATINUM,570
705,Germany,Female,37,3,109974.22,1,1,1,36320.87,Churned,3,SILVER,637
580,Germany,Male,24,1,133811.78,1,1,0,17185.95,Churned,2,DIAMOND,500
465,Germany,Male,53,1,117438.17,1,0,0,74898.8,Churned,2,SILVER,954
735,France,Female,38,1,0,3,0,0,92220.12,Churned,5,SILVER,678
717,Spain,Male,35,1,0,3,0,0,174770.14,Churned,3,GOLD,810
596,Germany,Male,48,2,131326.47,1,0,0,1140.02,Churned,2,DIAMOND,912
661,Spain,Male,42,2,178820.91,1,0,0,29358.57,Churned,1,PLATINUM,426
350,France,Male,51,10,0,1,1,1,125823.79,Churned,4,GOLD,383
468,France,Female,56,10,0,3,0,1,62256.87,Churned,3,PLATINUM,547
705,Germany,Female,43,10,146547.78,1,0,1,10072.55,Churned,1,GOLD,669
604,France,Female,53,2,121389.78,1,1,1,48201.64,Churned,1,PLATINUM,428
764,Germany,Male,34,6,108760.27,2,1,0,166324.79,Churned,3,GOLD,665
723,Germany,Female,49,0,153855.52,1,1,1,180862.26,Churned,3,PLATINUM,965
763,Germany,Female,32,1,108465.65,2,1,0,60552.44,Churned,4,GOLD,751
457,France,Male,41,8,73700.12,3,1,1,185750.02,Churned,5,DIAMOND,310
839,Germany,Male,47,2,136911.07,1,1,1,168184.62,Churned,3,DIAMOND,674
551,Germany,Male,50,1,121399.98,1,0,1,84508.44,Churned,2,DIAMOND,713
527,Spain,Female,35,8,0,1,1,0,98031.53,Churned,4,GOLD,277
819,Germany,Female,49,1,120656.86,4,0,0,166164.3,Churned,3,PLATINUM,991
535,France,Male,38,2,119272.29,1,0,0,195896.59,Churned,5,SILVER,346
599,Germany,Male,61,1,124737.96,1,0,1,90389.61,Churned,3,PLATINUM,914
739,France,Female,37,8,0,2,1,0,191557.1,Churned,2,GOLD,829
483,France,Female,44,5,136836.49,1,1,0,192359.9,Churned,1,SILVER,853
757,France,Male,57,3,89079.41,1,1,1,53179.21,Churned,4,DIAMOND,789
742,Germany,Female,36,2,129748.54,2,0,0,47271.61,Churned,3,GOLD,914
552,Germany,Male,33,3,144962.74,1,1,0,58844.84,Churned,2,SILVER,554
749,France,Female,60,6,0,1,1,0,17978.68,Churned,5,SILVER,718
579,Germany,Female,50,5,117721.02,1,0,1,192146.63,Churned,1,SILVER,546
661,Germany,Male,37,7,109908.06,2,1,0,115037.67,Churned,2,SILVER,311
670,France,Female,45,9,104930.38,1,1,0,155921.81,Churned,3,PLATINUM,720
660,France,Female,48,0,90044.32,2,0,1,187604.97,Churned,5,SILVER,351
678,France,Male,60,8,185648.56,1,0,0,192156.54,Churned,2,PLATINUM,508
689,Spain,Female,57,4,0,2,1,0,136649.8,Churned,2,GOLD,909
746,France,Male,48,5,165282.42,1,1,0,153786.46,Churned,4,SILVER,512
365,Germany,Male,30,0,127760.07,1,1,0,81537.85,Churned,4,DIAMOND,342
604,France,Male,53,8,144453.75,1,1,0,190998.96,Churned,3,DIAMOND,985
580,Germany,Male,45,8,103741.14,1,1,0,47428.73,Churned,4,GOLD,799
523,France,Female,40,2,102967.41,1,1,0,128702.1,Churned,1,PLATINUM,606
768,Germany,Male,48,3,122831.58,1,1,1,24533.89,Churned,2,PLATINUM,813
659,France,Female,44,9,23503.31,1,0,1,169862.01,Churned,4,GOLD,275
703,France,Male,56,9,0,1,0,0,85547.33,Churned,3,SILVER,623
675,France,Male,54,6,0,1,1,0,110273.84,Churned,2,SILVER,420
718,France,Female,41,1,0,2,0,1,27509.52,Churned,4,PLATINUM,982
613,Germany,Male,59,8,91415.76,1,0,0,27965,Churned,2,DIAMOND,422
632,Spain,Male,31,3,136556.44,1,1,0,82152.83,Churned,4,SILVER,964
681,Germany,Male,42,3,118199.97,2,1,0,9452.88,Churned,2,PLATINUM,219
829,Germany,Female,27,9,112045.67,1,1,1,119708.21,Churned,3,DIAMOND,779
572,Germany,Male,47,4,99353.42,1,1,0,196549.85,Churned,5,SILVER,276
794,France,Female,41,7,176845.41,3,1,0,166526.26,Churned,5,GOLD,226
714,Germany,Male,53,1,99141.86,1,1,1,72496.05,Churned,3,PLATINUM,1000
684,France,Male,60,2,116563.58,1,1,0,120257.7,Churned,1,SILVER,969
625,Spain,Female,57,7,0,1,0,0,84106.17,Churned,1,SILVER,674
648,Spain,Male,46,9,127209,2,1,0,77405.95,Churned,4,GOLD,932
715,France,Female,41,8,56214.85,2,0,0,92982.61,Churned,4,GOLD,790
767,Germany,Female,45,7,132746.2,2,1,0,26628.88,Churned,1,SILVER,313
571,France,Female,42,4,108825.34,3,1,0,55558.51,Churned,1,DIAMOND,866
820,Germany,Male,39,9,111336.89,1,1,0,16770.31,Churned,5,PLATINUM,753
738,Germany,Male,43,9,121152.05,2,1,0,64166.7,Churned,5,DIAMOND,912
662,France,Female,32,4,133950.37,1,1,1,48725.68,Churned,1,DIAMOND,368
599,France,Male,50,3,121159.65,1,0,0,4033.39,Churned,2,SILVER,435
565,Germany,Female,58,3,108888.24,3,0,1,135875.51,Churned,3,PLATINUM,936
850,Germany,Male,43,0,108508.82,3,1,0,184044.8,Churned,5,PLATINUM,721
513,France,Male,35,8,0,1,1,0,76640.29,Churned,4,GOLD,276
614,France,Female,37,8,75150.34,4,0,1,131766.67,Churned,1,GOLD,516
482,Germany,Male,45,7,156353.46,1,1,0,72643.95,Churned,4,PLATINUM,647
595,France,Male,46,10,0,1,1,0,73489.15,Churned,4,SILVER,273
621,Spain,Female,40,7,0,2,0,1,131283.6,Churned,4,PLATINUM,499
711,France,Male,51,7,0,3,1,0,38409.79,Churned,2,SILVER,631
753,Germany,Female,46,3,111512.75,3,1,0,159576.75,Churned,1,DIAMOND,642
779,France,Female,29,3,46388.16,3,1,0,127939.26,Churned,3,DIAMOND,922
605,France,Female,51,3,136188.78,1,1,1,67110.59,Churned,1,PLATINUM,683
775,Germany,Female,38,4,125212.65,2,1,1,15795.88,Churned,2,GOLD,332
741,France,Male,52,1,171236.3,2,0,0,21834.4,Churned,5,PLATINUM,332
697,France,Male,63,7,148368.02,1,0,0,118862.08,Churned,5,DIAMOND,505
850,France,Female,35,1,211774.31,1,1,0,188574.12,Churned,2,PLATINUM,757
581,Germany,Male,39,1,121523.51,1,0,0,161655.55,Churned,3,SILVER,875
562,Germany,Female,39,6,130565.02,1,1,0,9854.72,Churned,5,DIAMOND,481
621,Germany,Male,46,6,141078.37,1,0,0,34580.8,Churned,2,SILVER,956
635,France,Female,58,1,0,1,1,1,58907.08,Churned,1,DIAMOND,318
785,Spain,Female,54,1,0,2,1,0,45113.92,Churned,5,PLATINUM,287
524,Germany,Female,31,8,107818.63,1,1,0,199725.39,Churned,1,SILVER,462
583,Germany,Female,54,6,115988.86,1,1,0,57553.98,Churned,5,DIAMOND,878
713,Germany,Female,38,7,144606.22,1,1,1,56594.36,Churned,1,SILVER,656
498,Germany,Male,61,7,102453.26,1,1,0,187247.56,Churned,2,DIAMOND,727
684,France,Female,48,3,73309.38,1,0,0,21228.34,Churned,3,DIAMOND,579
807,Spain,Female,42,1,0,1,1,0,16500.66,Churned,2,DIAMOND,406
621,Germany,Male,40,8,174126.75,3,1,0,172490.78,Churned,5,SILVER,994
624,Germany,Male,54,3,116726.22,1,1,0,110498.1,Churned,5,PLATINUM,710
683,Spain,Male,40,4,95053.1,1,1,1,116816.54,Churned,5,PLATINUM,777
351,Germany,Female,57,4,163146.46,1,1,0,169621.69,Churned,4,SILVER,453
586,France,Female,35,7,164769.02,3,1,0,119814.25,Churned,3,SILVER,290
697,Germany,Female,38,6,132591.36,1,1,1,7387.8,Churned,3,DIAMOND,322
584,Spain,Female,48,2,213146.2,1,1,0,75161.25,Churned,4,DIAMOND,814
645,Germany,Female,41,2,138881.04,1,1,0,129936.53,Churned,2,GOLD,936
580,Germany,Female,38,1,128218.47,1,1,0,125953.83,Churned,5,PLATINUM,951
679,France,Male,41,8,147726.98,3,1,0,172749.4,Churned,1,DIAMOND,575
659,France,Female,49,1,0,1,1,0,116249.72,Churned,4,PLATINUM,219
566,Germany,Male,65,4,120100.41,1,1,0,107563.16,Churned,2,PLATINUM,842
686,France,Female,41,10,0,1,1,1,144272.71,Churned,5,GOLD,875
846,France,Female,41,5,0,3,1,0,3440.47,Churned,1,GOLD,994
550,France,Male,38,9,140278.99,3,1,1,171457.06,Churned,5,GOLD,230
564,Germany,Female,33,2,115761.51,1,0,1,112350.21,Churned,2,PLATINUM,792
669,France,Female,44,8,96418.09,1,0,0,131609.48,Churned,3,SILVER,915
598,France,Female,40,2,171178.25,1,1,0,137980.58,Churned,1,SILVER,949
616,Germany,Female,28,10,105173.99,1,0,1,29835.37,Churned,1,SILVER,947
606,Spain,Female,25,3,147386.72,3,1,0,45482.04,Churned,5,SILVER,405
528,Germany,Male,39,0,127631.62,1,0,1,22197.8,Churned,4,PLATINUM,654
571,Germany,Male,37,9,139592.98,3,1,0,104152.65,Churned,5,PLATINUM,923
556,Germany,Male,42,0,115915.53,2,0,1,125435.47,Churned,5,DIAMOND,569
717,France,Male,36,2,148061.89,1,1,0,179128.69,Churned,5,PLATINUM,969
782,Germany,Female,53,1,81571.05,1,1,0,182960.46,Churned,4,DIAMOND,389
791,France,Female,33,3,0,1,1,1,144413.92,Churned,5,SILVER,653
563,Germany,Male,41,2,100520.92,1,1,1,19412.8,Churned,5,DIAMOND,271
749,Germany,Male,47,9,110022.74,1,0,1,135655.29,Churned,3,GOLD,634
629,Germany,Male,40,2,121647.54,2,1,1,64849.74,Churned,1,SILVER,290
604,France,Male,33,3,0,1,1,0,42171.13,Churned,1,PLATINUM,756
701,France,Male,40,5,169742.64,1,1,1,153537.55,Churned,4,GOLD,840
504,Germany,Male,56,9,104217.3,1,0,0,55857.48,Churned,4,GOLD,359
850,Spain,Male,54,7,108185.81,2,0,0,24093.4,Churned,3,PLATINUM,431
509,France,Female,46,1,0,1,1,0,71244.59,Churned,2,DIAMOND,264
748,France,Female,49,7,29602.08,1,0,0,163550.58,Churned,4,SILVER,699
753,Germany,Female,38,1,117314.92,1,1,0,122021.33,Churned,5,DIAMOND,645
749,Spain,Female,46,9,66582.81,1,1,0,78753.12,Churned,1,PLATINUM,968
742,Germany,Female,43,6,97067.69,1,0,1,60920.03,Churned,5,GOLD,375
735,Germany,Female,43,9,98807.45,1,0,0,184570.04,Churned,4,SILVER,730
607,France,Female,39,10,0,3,1,0,132741.13,Churned,5,SILVER,480
690,Germany,Male,43,2,166522.78,1,0,0,119644.59,Churned,4,DIAMOND,834
673,France,Male,59,0,178058.06,2,0,1,21063.71,Churned,3,DIAMOND,328
428,Germany,Female,40,3,129248.11,2,1,0,72876.43,Churned,2,SILVER,758
749,Germany,Female,29,7,137059.05,3,1,0,102975.72,Churned,5,SILVER,859
670,France,Male,36,3,0,1,1,0,140754.19,Churned,3,PLATINUM,534
711,France,Female,38,2,129022.06,2,1,1,14374.86,Churned,4,DIAMOND,321
842,France,Male,44,3,141252.18,4,0,1,128521.16,Churned,5,PLATINUM,741
720,Spain,Female,59,6,0,2,1,1,160849.43,Churned,3,DIAMOND,521
657,Germany,Female,38,5,123770.46,1,0,0,47019.66,Churned,1,SILVER,385
418,France,Female,46,9,0,1,1,1,81014.5,Churned,2,GOLD,768
517,Germany,Male,53,0,109172.88,1,1,0,54676.1,Churned,4,GOLD,547
702,France,Male,26,2,71281.29,1,1,1,108747.12,Churned,5,PLATINUM,296
756,Germany,Female,26,5,155143.52,1,0,1,135034.57,Churned,1,DIAMOND,518
732,Spain,Female,69,9,137453.43,1,0,1,110932.24,Churned,5,PLATINUM,719
607,France,Female,48,4,112070.86,3,1,0,173568.3,Churned,5,SILVER,948
726,France,Female,48,4,0,1,1,0,114020.06,Churned,2,DIAMOND,283
757,Spain,Female,55,9,117294.12,4,1,0,94187.47,Churned,2,DIAMOND,918
693,France,Female,35,5,124151.09,1,1,0,88705.14,Churned,5,DIAMOND,854
710,Germany,Female,62,9,148214.36,1,1,0,48571.14,Churned,4,DIAMOND,485
358,Spain,Female,52,8,143542.36,3,1,0,141959.11,Churned,4,SILVER,976
658,France,Female,40,7,140596.95,1,0,1,135459.02,Churned,2,DIAMOND,411
520,France,Male,49,5,121197.64,1,1,0,72577.33,Churned,4,PLATINUM,502
556,France,Female,43,6,0,3,0,0,125154.57,Churned,4,GOLD,877
564,Spain,Male,31,5,121461.87,1,1,1,20432.09,Churned,1,PLATINUM,279
623,France,Male,45,0,0,1,1,0,196533.72,Churned,2,SILVER,679
790,Spain,Male,46,8,182364.53,1,0,0,139266.48,Churned,2,GOLD,661
773,Spain,Male,51,4,0,2,0,0,123587.83,Churned,4,SILVER,562
692,France,Male,29,4,0,1,1,0,76755.99,Churned,3,PLATINUM,686
579,Spain,Male,56,4,99340.83,1,0,0,4523.74,Churned,1,DIAMOND,806
494,Spain,Female,41,2,69974.66,2,1,0,188426.13,Churned,4,SILVER,997
693,Germany,Male,40,0,120711.73,1,0,0,27345.18,Churned,1,DIAMOND,709
847,Germany,Female,41,3,101543.51,4,1,0,16025.17,Churned,4,PLATINUM,924
650,Spain,Male,42,4,194532.66,1,1,0,171045.31,Churned,3,PLATINUM,824
850,France,Male,55,6,0,1,1,0,944.41,Churned,1,DIAMOND,583
659,France,Female,50,3,0,1,1,0,183399.12,Churned,5,PLATINUM,818
564,France,Female,53,2,45472.28,1,1,1,41055.71,Churned,5,PLATINUM,286
713,France,Male,33,6,94598.48,1,0,0,197519.66,Churned,5,PLATINUM,621
585,France,Female,35,2,0,2,1,0,98621.04,Churned,2,DIAMOND,622
513,France,Male,44,1,63562.02,2,0,1,52629.73,Churned,4,GOLD,230
528,Germany,Female,46,9,135555.66,1,1,0,133146.03,Churned,4,PLATINUM,764
581,Spain,Female,44,7,189318.16,2,1,0,45026.23,Churned,5,SILVER,846
467,Germany,Male,51,10,114514.71,2,1,0,177784.68,Churned,2,SILVER,681
850,Spain,Male,71,10,69608.14,1,1,0,97893.4,Churned,2,SILVER,786
668,France,Female,53,10,110240.04,1,0,0,183980.56,Churned,4,SILVER,682
693,France,Female,38,3,0,2,0,0,78133.48,Churned,5,GOLD,724
558,France,Female,45,1,153697.53,2,0,0,89891.4,Churned,2,SILVER,351
700,France,Male,46,5,95872.86,1,1,0,98273.01,Churned,5,DIAMOND,509
589,France,Female,59,2,0,2,1,1,126160.24,Churned,4,SILVER,292
664,France,Female,44,8,142989.69,1,1,1,115452.51,Churned,3,DIAMOND,750
753,Germany,Female,46,9,113909.69,3,1,0,92320.37,Churned,3,PLATINUM,314
722,Spain,Male,43,1,0,1,1,0,44560.17,Churned,5,SILVER,448
622,Spain,Female,46,4,107073.27,2,1,1,30984.59,Churned,3,GOLD,299
707,Germany,Female,48,7,105086.74,1,1,1,180344.69,Churned,5,PLATINUM,744
713,Germany,Male,45,4,131038.14,1,1,0,74005.04,Churned,2,GOLD,495
766,Germany,Female,62,7,142724.48,1,0,1,5893.23,Churned,2,GOLD,460
595,Germany,Female,64,2,105736.32,1,1,1,89935.73,Churned,3,GOLD,808
456,France,Female,63,1,165350.61,2,0,0,140758.07,Churned,1,SILVER,343
628,Germany,Male,39,1,115341.19,1,1,1,107674.3,Churned,4,SILVER,887
625,France,Female,51,7,136294.97,1,1,0,38867.46,Churned,1,PLATINUM,833
634,Germany,Female,59,3,95727.05,1,0,0,97939.4,Churned,3,SILVER,698
